NEO_flag,One_km_NEO_flag,PHA_flag,H,G,Num_obs,rms,U,Epoch,M,Peri,Node,i,e,n,a,Num_opps,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type
0.0,0.0,0.0,14.76,0.15,1243.0,0.49,0,2459200.5,168.94129,109.63308,191.72861,22.4192,0.1880673,0.26218844,2.4176514,15,2458556.14926,3.7591575,1.9629702,2.8723326,1.1660704,1.3624295,Phocaea
0.0,0.0,0.0,19.4,0.15,30.0,0.27,3,2459200.5,191.23523,247.61748,205.19046,21.8674,0.0726754,0.39064717,1.8533023,4,2459632.51337,2.5230125,1.7186128,1.9879918,0.9217568,1.6565934,Hungaria
0.0,0.0,0.0,16.0,0.15,198.0,0.42,1,2459000.5,17.12845,214.92243,351.6981,62.97615,0.8721386,0.02109244,12.9733293,1,2458188.43262,46.7279967,1.658788,24.2878706,1.5527406,1.0218684,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,16.47,0.15,590.0,0.53,0,2459200.5,38.49056,93.63881,223.60747,1.05607,0.2120805,0.2317182,2.6252014,15,2459034.39065,4.2534756,2.0684474,3.1819554,1.2535624,1.3073636,MBA
0.0,0.0,0.0,17.6,0.15,90.0,0.43,1,2459200.5,133.80928,18.10511,299.3599,6.09403,0.1573994,0.26437471,2.4043044,7,2458694.36503,3.728071,2.0258683,2.7827405,1.1723694,1.3665594,MBA
0.0,0.0,0.0,19.6,0.15,27.0,0.19,3,2459000.5,297.55112,204.28814,134.89996,3.67625,0.2894299,0.29035687,2.258645,1,2459215.57635,3.3944699,1.6049256,2.9123644,1.0347195,1.417629,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,16.96,0.15,189.0,0.55,0,2459200.5,176.82029,108.24175,296.32495,3.55254,0.1240967,0.22416166,2.6838722,11,2458411.69277,4.3968611,2.3508125,3.0169319,1.3212703,1.2943894,MBA
1.0,0.0,0.0,25.74,0.15,40.0,0.99,7,2459200.5,22.03069,327.24682,80.9769,14.42646,0.2334394,0.66636794,1.2981553,1,2459167.43915,1.4790742,0.9951147,1.6011959,0.6137068,3.0873591,Apollo
0.0,0.0,0.0,16.8,0.15,77.0,0.31,0,2459000.5,254.54746,256.71116,126.25135,15.81219,0.1669261,0.20570036,2.8421436,8,2459513.15137,4.7914728,2.3677157,3.3165715,1.3814746,1.2637498,MBA
1.0,0.0,0.0,24.6,0.15,31.0,0.4,5,2459000.5,252.12572,188.39712,297.11612,1.20463,0.4432246,0.45992318,1.6621843,1,2459235.04851,2.1429832,0.9254633,2.3989053,0.6678257,1.8749035,Apollo
1.0,0.0,0.0,26.7,0.15,40.0,0.31,6,2459200.5,13.80185,44.354,12.62935,2.34746,0.4478197,0.42326864,1.7568121,1,2459167.89222,2.3285629,0.970077,2.5435472,0.7022483,1.752693,Apollo
0.0,0.0,0.0,16.0,0.15,434.0,0.4,0,2459200.5,313.08737,317.97385,195.15828,13.27935,0.1117566,0.22445875,2.6815034,12,2459409.50339,4.3910414,2.3818277,2.9811791,1.3240063,1.2948947,MBA
1.0,0.0,0.0,21.3,0.15,84.0,0.32,6,2459000.5,156.08521,305.78271,334.98783,11.5577,0.8162761,0.27886125,2.3202989,1,2458440.77635,3.5344016,0.4262944,4.2143034,0.3871341,1.3945705,Apollo
1.0,0.0,0.0,20.8,0.15,90.0,0.28,5,2459000.5,270.5511,44.12046,123.2075,11.5701,0.6349773,0.23128189,2.6285019,1,2459387.25287,4.2614995,0.9594629,4.2975409,0.78435,1.3066074,Apollo
0.0,0.0,0.0,17.7,0.15,61.0,0.31,1,2459000.5,164.70827,8.34969,98.07846,3.50179,0.0721214,0.24558289,2.5254415,7,2458329.81675,4.0133401,2.3433031,2.7075799,1.2561527,1.3318577,MBA
0.0,0.0,0.0,20.3,0.15,17.0,0.08,5,2459200.5,150.00291,318.27204,129.60419,22.8145,0.1285794,0.37250367,1.9130031,1,2458797.81152,2.6459005,1.6670303,2.1589759,0.940688,1.6075701,Hungaria
0.0,0.0,0.0,16.5,0.15,83.0,0.34,0,2459000.5,304.81164,333.29798,50.06877,16.80401,0.1743713,0.19186412,2.9771922,7,2459288.14297,5.1370088,2.4580553,3.4963291,1.4433348,1.2417205,MBA
0.0,0.0,0.0,17.4,0.15,77.0,0.42,0,2459000.5,33.56731,258.16822,147.89857,23.01372,0.234903,0.28019907,2.3129075,8,2458880.70189,3.5175267,1.7695986,2.8562164,1.0926413,1.3972153,Phocaea
0.0,0.0,0.0,14.97,0.15,1180.0,0.53,0,2459200.5,195.55405,136.93754,198.37302,12.29953,0.094943,0.25486949,2.463717,17,2459845.71653,3.8671074,2.2298043,2.6976297,1.2207543,1.3487836,Phocaea
1.0,0.0,0.0,25.2,0.15,36.0,0.29,6,2459000.5,88.46876,257.431,33.98573,2.00352,0.7734376,0.23980588,2.5658396,1,2458631.58165,4.110023,0.5813228,4.5503564,0.5154698,1.321541,Apollo
0.0,0.0,0.0,15.63,0.15,260.0,0.65,0,2459200.5,61.67644,105.88693,243.61797,9.68272,0.128096,0.18000205,3.1065934,12,2458857.85692,5.4755358,2.7086512,3.5045356,1.5278093,1.2234369,MBA
0.0,0.0,0.0,18.8,0.15,29.0,0.44,3,2459000.5,269.1756,261.98324,69.13121,4.95778,0.3323293,0.30496275,2.1859397,3,2459298.32134,3.2318952,1.4594879,2.9123915,0.9722592,1.4480497,Object with perihelion distance < 1.665 AU
1.0,0.0,0.0,20.8,0.15,100.0,0.38,3,2459000.5,345.57219,40.3248,174.99644,6.5126,0.5010155,0.26303975,2.4124323,1,2459055.35031,3.7469914,1.2037663,3.6210983,0.903436,1.3640346,Amor
0.0,0.0,0.0,18.9,0.15,50.0,0.27,0,2459000.5,264.95955,207.30117,353.98405,19.59707,0.050877,0.3619421,1.9500391,4,2459263.08468,2.7231087,1.850827,2.0492512,0.9724957,1.5803464,Hungaria
0.0,0.0,0.0,17.1,0.15,133.0,0.57,0,2459200.5,267.87609,168.46116,214.6884,14.67378,0.2063688,0.2198284,2.719027,9,2459619.57192,4.4835321,2.1579047,3.2801493,1.3016144,1.287065,MBA
0.0,0.0,0.0,18.7,0.15,42.0,0.14,0,2459000.5,100.12732,121.3251,294.77513,19.5714,0.0806558,0.38811111,1.861367,4,2458742.51377,2.5394988,1.711237,2.011497,0.9246291,1.649562,Hungaria
0.0,0.0,0.0,18.8,0.15,28.0,0.15,3,2459000.5,256.53225,244.30556,139.20674,4.68285,0.1195632,0.29490379,2.2353686,2,2459351.35267,3.3421329,1.9681008,2.5026364,1.1017066,1.4269612,MBA
0.0,0.0,0.0,19.5,0.15,26.0,0.11,3,2459000.5,108.8887,270.19254,5.51115,20.1623,0.056469,0.36146112,1.9517686,2,2458699.25403,2.7267322,1.8415542,2.061983,0.9727725,1.5791286,Hungaria
0.0,0.0,0.0,17.25,0.15,159.0,0.56,0,2459200.5,206.19752,186.76262,269.11694,19.13879,0.0397651,0.35786671,1.9648158,12,2459630.27589,2.7541194,1.8866847,2.0429469,0.9808545,1.5700866,Hungaria
0.0,0.0,0.0,18.1,0.15,104.0,0.37,0,2459200.5,355.91951,286.24354,166.88119,3.92539,0.2007494,0.28605031,2.2812581,9,2459214.76494,3.4455744,1.8232969,2.7392193,1.0946613,1.4089019,MBA
0.0,0.0,0.0,22.6,0.15,13.0,0.32,8,2459200.5,51.26225,121.56273,249.69217,35.88955,0.1253755,0.49839807,1.5755003,1,2459097.64596,1.9775512,1.3779712,1.7730294,0.7753675,2.0229643,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,19.7,0.15,21.0,0.22,2,2459000.5,83.45354,281.42958,35.96682,2.61455,0.263926,0.29020873,2.2594136,2,2458712.93612,3.3962027,1.6630956,2.8557316,1.0510149,1.417327,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.67,0.15,140.0,0.58,0,2459200.5,314.42387,223.69757,113.87404,21.68585,0.0636459,0.38032156,1.8866967,7,2459320.3358,2.5915115,1.7666162,2.0067772,0.939527,1.6283335,Hungaria
0.0,0.0,0.0,14.34,0.15,88.0,0.48,1,2459200.5,227.44593,270.20702,117.74692,6.34987,0.1093562,0.08290802,5.2088081,9,2460799.30916,11.8879655,4.6391926,5.7784236,2.5732586,1.0918445,Jupiter Trojan
0.0,0.0,0.0,18.6,0.15,50.0,0.23,4,2459000.5,229.61716,304.066,101.11169,2.57004,0.2047136,0.17713241,3.1400558,2,2459736.57561,5.5642425,2.4972437,3.7828679,1.5042317,1.2190944,MBA
0.0,0.0,0.0,18.0,0.15,28.0,0.18,1,2459000.5,191.35852,231.02538,212.50302,16.111,0.0947009,0.24238813,2.5475838,5,2459696.24983,4.0662373,2.3063253,2.7888423,1.2623682,1.3261326,MBA
0.0,0.0,0.0,17.5,0.15,258.0,0.61,0,2459200.5,212.33714,63.43373,30.28348,20.57706,0.1206671,0.36016574,1.9564456,11,2459610.4859,2.7365391,1.720367,2.1925242,0.9639793,1.575858,Hungaria
0.0,0.0,0.0,18.2,0.15,80.0,0.46,1,2459000.5,153.67189,75.24107,12.41631,20.52239,0.0741205,0.35451334,1.9771866,5,2458567.02715,2.7801709,1.8306365,2.1237367,0.9831621,1.5617438,Hungaria
0.0,0.0,0.0,15.47,0.15,334.0,0.48,0,2459200.5,127.49305,122.20401,307.76252,8.55825,0.1388012,0.18636336,3.0354916,11,2458516.38972,5.2886345,2.6141617,3.4568215,1.4885053,1.2331745,MBA
0.0,0.0,0.0,14.6,0.15,1860.0,0.57,0,2459200.5,146.16083,249.22096,47.92315,24.10423,0.2291062,0.2860688,2.2811599,16,2458689.57106,3.445352,1.758532,2.8037878,1.0807113,1.4089391,Phocaea
0.0,0.0,0.0,17.3,0.15,146.0,0.39,0,2459200.5,304.49479,23.41824,76.11727,12.98202,0.1626014,0.27416659,2.3467115,7,2459402.95074,3.5949227,1.9651329,2.7282901,1.1423331,1.3853679,Phocaea
0.0,0.0,0.0,17.3,0.15,31.0,0.22,4,2459000.5,12.30352,70.49502,8.78276,25.9626,0.2567864,0.17623562,3.1506991,1,2458930.68709,5.5925567,2.3416424,3.9597558,1.4714722,1.2177436,MBA
0.0,0.0,0.0,16.2,0.15,104.0,0.4,0,2459200.5,119.75385,207.93338,178.43647,29.25287,0.1744435,0.17446847,3.1719385,6,2458514.10722,5.6492024,2.6186144,3.7252626,1.5377074,1.2150907,MBA
1.0,0.0,0.0,24.4,0.15,26.0,0.42,5,2459000.5,34.05998,116.60187,261.44226,1.59101,0.308788,0.51602341,1.5394176,1,2458934.49528,1.9100057,1.0640639,2.0147713,0.696317,2.0988942,Amor
1.0,0.0,0.0,24.7,0.15,46.0,0.44,6,2459000.5,251.42578,276.68176,229.39898,6.15212,0.1526034,0.93601286,1.0350186,1,2459116.49651,1.0529851,0.8770712,1.192966,0.5054576,19.8732254,Apollo
0.0,0.0,0.0,18.6,0.15,33.0,0.26,1,2459000.5,84.3931,312.52617,115.98548,7.61259,0.1142746,0.26563701,2.3966815,5,2458682.79915,3.7103552,2.1228017,2.6705613,1.182692,1.3689553,MBA
0.0,0.0,0.0,16.1,0.15,175.0,0.28,0,2459200.5,80.93504,246.32083,133.32425,10.71515,0.1178709,0.19107071,2.9854283,11,2458776.91313,5.15834,2.6335332,3.3373234,1.4719751,1.2404806,MBA
1.0,0.0,1.0,21.4,0.15,40.0,0.49,8,2459000.5,337.41002,99.92163,106.72766,18.38285,0.537921,0.5228235,1.5260402,1,2459043.70766,1.8851632,0.7051511,2.3469293,0.5422334,2.1297351,Apollo
0.0,0.0,0.0,18.3,0.15,32.0,0.23,0,2459200.5,310.81528,36.75068,312.25818,5.97438,0.1843532,0.28433564,2.2904203,4,2459373.48122,3.4663529,1.868174,2.7126666,1.1062889,1.405457,MBA
0.0,0.0,0.0,17.1,0.15,333.0,0.38,0,2459200.5,85.4065,272.60298,154.58174,6.569,0.2614508,0.28621639,2.2803756,10,2458902.10155,3.4435753,1.6841696,2.8765816,1.0622485,1.4092364,MBA
1.0,0.0,0.0,19.3,0.15,48.0,0.39,2,2459000.5,60.81922,330.80892,359.44772,22.92096,0.1721434,0.52267756,1.5263243,3,2458884.13911,1.8856897,1.2635776,1.789071,0.7405471,2.1290636,Amor
0.0,0.0,0.0,17.0,0.15,74.0,0.5,0,2459000.5,42.56263,249.78449,197.84088,15.67404,0.2198305,0.22810639,2.6528401,7,2458813.90879,4.3208243,2.0696649,3.2360153,1.2623202,1.3011301,MBA
0.0,0.0,0.0,16.7,0.15,360.0,0.42,0,2459200.5,153.4275,17.14928,291.76921,18.47106,0.0478025,0.37393022,1.9081346,13,2458790.18947,2.6358064,1.816921,1.9993482,0.9518872,1.6113193,Hungaria
0.0,0.0,0.0,19.4,0.15,17.0,0.13,4,2459000.5,331.56549,309.93061,351.00185,20.43998,0.0549506,0.37643822,1.8996499,1,2459076.03567,2.6182454,1.795263,2.0040368,0.9469569,1.6179532,Hungaria
0.0,0.0,0.0,16.17,0.15,121.0,0.51,0,2459200.5,159.36754,241.66028,185.91895,16.61721,0.1398462,0.17780752,3.1321024,8,2458304.20744,5.5431155,2.6940898,3.570115,1.535424,1.2201133,MBA
1.0,0.0,0.0,21.8,0.15,36.0,0.66,8,2459000.5,341.97871,88.62946,43.29667,32.79191,0.4718901,0.50986439,1.5517899,1,2459035.84527,1.933078,0.8195156,2.2840642,0.6031185,2.0717217,Apollo
0.0,0.0,0.0,18.4,0.15,39.0,0.25,0,2459000.5,326.75078,57.77324,127.64088,3.17178,0.1487109,0.26776336,2.3839764,4,2459124.67393,3.6808908,2.0294531,2.7384997,1.1656275,1.3730104,MBA
0.0,0.0,0.0,14.86,0.15,1563.0,0.49,0,2459200.5,227.23156,94.55982,187.49196,22.1039,0.0678654,0.35897609,1.9607657,22,2459570.35325,2.7456081,1.8276976,2.0938338,0.9758675,1.5728663,Hungaria
0.0,0.0,0.0,14.7,0.15,31.0,0.26,4,2459000.5,118.66796,341.4023,136.02224,19.55982,0.0871715,0.08282417,5.212323,2,2457567.7291,11.9000005,4.757957,5.666689,2.5863576,1.0917431,Jupiter Trojan
0.0,0.0,0.0,19.3,0.15,23.0,0.14,5,2459000.5,4.70621,256.56954,39.19445,19.94066,0.0445293,0.37867669,1.8921563,1,2458988.07195,2.6027683,1.8078999,1.9764127,0.9442022,1.6239205,Hungaria
1.0,0.0,0.0,22.8,0.15,20.0,0.4,8,2459000.5,308.96306,130.4965,248.34206,27.32363,0.1994554,0.57945833,1.4249116,1,2459088.57699,1.7009121,1.1407053,1.7091179,0.6841126,2.4267123,Amor
0.0,0.0,0.0,15.73,0.15,195.0,0.61,0,2459200.5,16.19173,87.63169,203.97933,10.98461,0.0651265,0.17902805,3.1178508,13,2459110.05756,5.5053254,2.9147961,3.3209055,1.5523133,1.2219596,MBA
0.0,0.0,0.0,18.1,0.15,70.0,0.24,1,2459000.5,24.45235,35.53279,136.62933,23.15931,0.1415167,0.28928754,2.2642075,4,2458915.97388,3.4070173,1.9437843,2.5846307,1.1094311,1.4154519,Phocaea
0.0,0.0,0.0,18.1,0.15,90.0,0.24,1,2459200.5,0.19237,354.42058,20.34701,3.34786,0.200244,0.23612747,2.5924181,5,2459199.68531,4.1740492,2.0733019,3.1115343,1.2442341,1.315055,MBA
1.0,0.0,0.0,20.9,0.15,57.0,0.26,2,2459000.5,260.79781,153.77365,67.82294,14.99044,0.4124524,0.63964038,1.3340706,2,2459155.59059,1.5408779,0.78383,1.8843112,0.5535613,2.8488462,Apollo
1.0,0.0,0.0,20.3,0.15,144.0,0.4,2,2459000.5,14.13731,14.71546,170.47543,11.24803,0.7028452,0.62279122,1.3580249,3,2458977.80008,1.5825652,0.4035436,2.3125062,0.3435862,2.7165462,Apollo
1.0,0.0,0.0,22.1,0.15,39.0,0.23,5,2459000.5,349.47647,345.80772,29.15703,9.15414,0.506513,0.25338367,2.4733389,1,2459042.03201,3.8897836,1.2205606,3.7261172,0.9193952,1.3460467,Amor
0.0,0.0,0.0,18.6,0.15,26.0,0.21,4,2459000.5,4.52313,29.98996,24.57399,25.48272,0.1968431,0.29024947,2.2592021,1,2458984.9164,3.3957259,1.8144938,2.7039104,1.0858322,1.41741,Phocaea
0.0,0.0,0.0,17.6,0.15,126.0,0.37,0,2459200.5,267.98223,23.63362,256.96373,2.57234,0.2034152,0.28247835,2.3004489,8,2459526.25164,3.4891439,1.8325026,2.7683952,1.1026308,1.4017445,MBA
0.0,0.0,0.0,13.2,0.15,307.0,0.34,0,2459200.5,200.21442,331.84701,206.48881,2.30166,0.034975,0.08176246,5.2573483,16,2461154.76724,12.0545256,5.0734725,5.4412241,2.6254586,1.0904607,Jupiter Trojan
0.0,0.0,0.0,16.9,0.15,364.0,0.45,0,2459200.5,142.45785,310.5729,64.57835,23.53741,0.1069597,0.37809011,1.8941128,10,2458823.71719,2.6068063,1.6915191,2.0967065,0.9362217,1.6223526,Hungaria
0.0,0.0,0.0,13.8,0.15,382.0,0.43,0,2459200.5,208.38893,357.75649,168.89847,9.13825,0.1312747,0.12414904,3.9796097,14,2460421.70251,7.9389071,3.4571876,4.5020318,1.9555144,1.1441149,Hilda
0.0,0.0,0.0,17.3,0.15,145.0,0.4,0,2459200.5,125.4749,327.22643,63.32234,8.78346,0.3714807,0.23648406,2.5898113,7,2458669.91484,4.167755,1.6277464,3.5518762,1.1162114,1.315681,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.4,0.15,250.0,0.42,1,2459200.5,89.61841,122.71038,247.40089,23.01226,0.1297807,0.37058694,1.9195937,5,2458958.67167,2.6595856,1.6704675,2.1687199,0.943631,1.6025601,Hungaria
1.0,0.0,0.0,18.4,0.15,179.0,0.46,1,2459200.5,201.77474,253.43214,318.32833,30.59877,0.2218163,0.5221558,1.5273409,8,2459503.52308,1.8875739,1.1885518,1.86613,0.726096,2.1266667,Amor
0.0,0.0,0.0,18.9,0.15,54.0,0.35,1,2459000.5,179.3057,290.96564,79.77693,25.87749,0.1435464,0.39630957,1.8356069,6,2458548.06144,2.4869641,1.5721121,2.0991017,0.8988916,1.6725112,Hungaria
0.0,0.0,0.0,15.63,0.15,922.0,0.57,0,2459200.5,216.01089,214.72261,92.67468,5.34856,0.1686482,0.30031082,2.2084559,19,2459679.96697,3.2819586,1.8360038,2.580908,1.0728213,1.43822,MBA
0.0,0.0,0.0,16.58,0.15,385.0,0.54,0,2459200.5,242.92653,353.57276,104.36639,25.7298,0.2608433,0.30563902,2.1827141,10,2459583.54493,3.2247443,1.6133678,2.7520604,1.017102,1.4494899,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,14.95,0.15,179.0,0.61,0,2459200.5,205.1497,161.90063,143.70001,9.97139,0.1821172,0.1229121,4.0062645,14,2460460.34586,8.0188009,3.2766548,4.7358742,1.936695,1.1424745,Hilda
1.0,0.0,0.0,19.4,0.15,105.0,0.26,0,2459000.5,74.16727,135.26384,241.66231,3.91584,0.4349076,0.28908654,2.2652569,2,2458743.94264,3.4093862,1.2800795,3.2504343,0.9183979,1.4150435,Amor
0.0,0.0,0.0,16.83,0.15,222.0,0.7,0,2459200.5,53.70993,222.65764,301.75929,13.8561,0.0840133,0.26134333,2.4228607,7,2458994.98515,3.7713138,2.2193082,2.6264132,1.2028798,1.3608397,Phocaea
0.0,0.0,0.0,16.76,0.15,110.0,0.5,0,2459200.5,56.06814,239.39389,337.00065,12.2028,0.2057261,0.23136301,2.6278875,8,2458958.1616,4.2600054,2.0872625,3.1685125,1.2583334,1.306748,MBA
0.0,0.0,0.0,15.8,0.15,63.0,0.3,0,2459000.5,117.74111,87.3392,1.81504,4.07162,0.171641,0.12278189,4.0090966,7,2458041.55405,8.0273053,3.3209713,4.6972219,1.945493,1.1423021,Hilda
0.0,0.0,0.0,14.6,0.15,59.0,0.46,1,2459200.5,326.725,337.00031,68.02322,7.27028,0.1274374,0.08261476,5.2211275,4,2459603.27336,11.9301649,4.5557606,5.8864944,2.5681674,1.0914899,Jupiter Trojan
1.0,0.0,0.0,22.7,0.15,89.0,0.34,5,2459000.5,112.10739,144.67674,352.87833,5.45392,0.5940487,0.23808374,2.5781977,1,2458529.62614,4.139752,1.0466227,4.1097727,0.8341838,1.3184965,Amor
0.0,0.0,0.0,16.4,0.15,154.0,0.3,0,2459200.5,142.19698,306.07376,10.70272,2.93741,0.1511648,0.19270912,2.9684828,12,2458462.6159,5.1144838,2.5197527,3.4172129,1.4503253,1.2430439,MBA
1.0,0.0,0.0,27.2,0.15,15.0,0.46,7,2459000.5,235.97951,192.4481,54.78881,2.89032,0.4675049,0.37329211,1.9103085,1,2459332.73444,2.6403121,1.0172299,2.8033871,0.7463949,1.6096401,Amor
0.0,0.0,0.0,14.29,0.15,1606.0,0.49,0,2459200.5,246.7499,241.95975,55.43182,7.47455,0.1159341,0.29006955,2.2601363,19,2459590.92402,3.3978323,1.9981094,2.5221632,1.1148792,1.4170433,MBA
1.0,0.0,0.0,23.9,0.15,46.0,0.42,1,2459000.5,297.25363,95.13968,69.32492,5.39477,0.2113859,0.80415988,1.1452697,3,2459078.52724,1.2256364,0.9031758,1.3873636,0.5470472,5.4319087,Apollo
0.0,0.0,0.0,20.0,0.15,23.0,0.26,4,2459000.5,211.07716,104.99046,211.41725,4.31797,0.273927,0.30857482,2.1688477,1,2459483.11504,3.1940638,1.5747418,2.7629536,1.003053,1.4557753,Object with perihelion distance < 1.665 AU
1.0,0.0,0.0,22.6,0.15,37.0,0.49,8,2459000.5,63.46321,258.50156,185.91988,5.32283,0.5664467,0.33210869,2.0651387,1,2458809.40826,2.9677262,0.8953477,3.2349297,0.7012572,1.5082008,Apollo
0.0,0.0,0.0,16.0,0.15,27.0,0.11,0,2459000.5,267.82804,82.06455,151.71248,4.90902,0.1768207,0.12532702,3.9546335,4,2459735.95174,7.8642871,3.2553724,4.6538946,1.9154948,1.1456816,Hilda
0.0,0.0,0.0,18.0,0.15,72.0,0.2,0,2459000.5,68.49554,132.73982,202.90181,11.98269,0.2342474,0.22137299,2.7063645,4,2458691.08751,4.4522489,2.0724057,3.3403233,1.2789306,1.2896663,MBA
0.0,0.0,0.0,18.3,0.15,40.0,0.36,1,2459000.5,230.28356,348.61542,56.17333,11.04693,0.3280508,0.27347797,2.3506492,4,2459474.82147,3.6039747,1.5795168,3.1217816,1.0488393,1.3840283,Object with perihelion distance < 1.665 AU
1.0,0.0,0.0,20.3,0.15,77.0,0.37,2,2459200.5,248.413,321.15962,64.75979,12.61012,0.415493,0.92388842,1.0440542,7,2459321.27974,1.0668038,0.610257,1.4778514,0.4319072,15.9692011,Apollo
1.0,0.0,0.0,19.2,0.15,1006.0,0.41,0,2459200.5,336.30906,284.82786,8.42355,3.55398,0.0515213,0.70663185,1.2483621,7,2459234.02657,1.3947965,1.1840449,1.3126793,0.6225242,3.5329502,Amor
1.0,0.0,0.0,27.7,0.15,67.0,0.32,4,2459000.5,39.13625,65.37202,35.52233,0.32965,0.6194345,0.25065458,2.4912594,1,2458844.36376,3.9321351,0.9480874,4.0344314,0.7676827,1.3410484,Apollo
0.0,0.0,0.0,19.2,0.15,36.0,0.21,0,2459200.5,234.79232,85.59692,151.63769,23.29994,0.065171,0.37759356,1.895773,4,2459532.09384,2.6102343,1.7722236,2.0193224,0.9438606,1.6210276,Hungaria
1.0,0.0,0.0,24.0,0.15,53.0,0.37,7,2459000.5,168.64563,177.73997,90.47347,22.33915,0.1085429,0.74123451,1.2092023,1,2458772.98006,1.329684,1.077952,1.3404526,0.597478,4.0332074,Amor
0.0,0.0,0.0,18.5,0.15,95.0,0.24,0,2459200.5,316.86459,137.18862,304.63494,13.98869,0.1346385,0.35068408,1.9915537,4,2459323.50364,2.8105287,1.7234139,2.2596935,0.9777259,1.5523248,Hungaria
0.0,0.0,0.0,16.4,0.15,110.0,0.41,0,2459200.5,275.86416,180.63455,342.02936,10.24876,0.0419281,0.18282567,3.0745244,10,2459660.69726,5.39097,2.9456154,3.2034334,1.5345597,1.2277401,MBA
0.0,0.0,0.0,18.6,0.15,101.0,0.4,1,2459000.5,77.89778,17.4426,43.68881,5.51133,0.3708504,0.28835313,2.2690963,4,2458730.35281,3.4180577,1.427601,3.1105916,0.9785137,1.4135551,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,18.3,0.15,91.0,0.24,0,2459200.5,116.7004,94.07642,177.44511,22.3174,0.0723342,0.35254556,1.9845371,5,2458869.47776,2.7956888,1.8409872,2.128087,0.9870768,1.5568894,Hungaria
0.0,0.0,0.0,17.9,0.15,30.0,0.13,0,2459200.5,322.59264,296.30617,113.47337,15.44562,0.117845,0.26233664,2.4167408,4,2459343.09299,3.7570339,2.13194,2.7015416,1.1915892,1.3627086,Phocaea
0.0,0.0,0.0,16.5,0.15,72.0,0.2,1,2459000.5,287.4486,306.72123,71.48669,13.4648,0.1977821,0.17792104,3.1307701,4,2459408.27311,5.5395791,2.5115598,3.7499804,1.5041507,1.2202847,MBA
0.0,0.0,0.0,15.5,0.15,463.0,0.42,0,2459200.5,346.20789,70.47903,111.65312,23.91037,0.2234103,0.27634961,2.3343366,11,2459250.4082,3.5665246,1.8128218,2.8558514,1.1089124,1.389632,Phocaea
0.0,0.0,0.0,19.0,0.15,27.0,0.11,2,2459000.5,139.05051,250.14879,317.95373,18.53621,0.0935196,0.38850645,1.860104,2,2458642.58953,2.5369146,1.6861478,2.0340602,0.9219178,1.6506543,Hungaria
0.0,0.0,0.0,17.9,0.15,61.0,0.32,0,2459000.5,200.13282,37.13734,180.15713,13.18942,0.1168081,0.25213076,2.481526,7,2459634.56471,3.9091132,2.1916637,2.7713883,1.2238339,1.3437474,Phocaea
0.0,0.0,0.0,16.2,0.15,627.0,0.56,0,2459200.5,294.75895,15.38812,3.62677,2.27481,0.1454442,0.26373086,2.4082159,12,2459447.87744,3.7371724,2.0579549,2.7584769,1.1786362,1.3653405,MBA
0.0,0.0,0.0,17.0,0.15,297.0,0.4,0,2459200.5,92.86001,299.22615,19.881,1.30438,0.2382741,0.26861726,2.3789215,14,2458854.80356,3.6691897,1.8120861,2.9457569,1.1219297,1.3746455,MBA
1.0,0.0,0.0,25.4,0.15,43.0,0.36,7,2459000.5,339.28246,135.61315,159.8797,3.54853,0.5627585,0.33653442,2.0469932,1,2459062.06143,2.9286981,0.8950304,3.198956,0.6993582,1.5184845,Apollo
1.0,0.0,0.0,18.8,0.15,189.0,0.38,2,2459000.5,332.19372,47.57,331.52263,8.51701,0.8421679,0.25977677,2.4325914,3,2459107.53916,3.7940561,0.383941,4.4812418,0.3536419,1.3579026,Apollo
0.0,0.0,0.0,17.27,0.15,399.0,0.52,0,2459200.5,13.78767,231.28299,90.28916,7.00871,0.3106862,0.29156328,2.2524103,14,2459153.21121,3.3804246,1.5526175,2.9522031,1.0174972,1.4200931,Object with perihelion distance < 1.665 AU
1.0,0.0,0.0,27.1,0.15,29.0,0.42,6,2459000.5,276.3563,305.29638,14.27584,7.23351,0.6486734,0.2757925,2.3374792,1,2459303.7849,3.5737291,0.8212186,3.8537398,0.6769606,1.3885413,Apollo
0.0,0.0,0.0,15.32,0.15,1506.0,0.52,0,2459200.5,80.92005,105.553,202.14464,35.07063,0.2521452,0.4010488,1.8211172,19,2458998.72892,2.4575754,1.3619312,2.2803032,0.8526678,1.6860709,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,13.33,0.15,134.0,0.48,0,2459000.5,309.98815,97.04264,292.47346,12.79742,0.0776264,0.0820506,5.2450326,12,2459610.02449,12.0121926,4.8378796,5.6521856,2.6067134,1.0908084,Jupiter Trojan
